,score,O072,M066,O067,O059,O081,C101
2017-10-03,0.2616636758084033,0.14455707360070513,0.14653361344537819,0.5781399808245445,0.06869262424817979,0.39779005524861877,0.23426870748299322
2017-10-04,0.2626604253444517,0.10264317180616744,0.1501312335958005,0.5958466453674122,0.069620253164557,0.3819031435853866,0.2758181045473863
2017-10-05,0.29301065217128913,0.22060766182298552,0.15529905561385104,0.5946981794953689,0.07054729515975955,0.38980891719745225,0.3271028037383178
2017-10-06,0.28391193047844787,0.24559859154929575,0.15049816465652854,0.5718390804597702,0.07115749525616699,0.3892190152801358,0.27515923566878986
2017-10-07,0.2617672733955232,0.13418389793224816,0.149895178197065,0.5761251196935844,0.07176730951628196,0.3826898599915146,0.2559422750424448
2017-10-08,0.2542008643974109,0.1328056288478452,0.1466736511262441,0.5727504786215699,0.07237673830594182,0.38888888888888884,0.21170980059397537
2017-10-09,0.23450626292090052,0.09406593406593411,0.13821989528795808,0.5706539074960127,0.07330173775671411,0.3827893175074184,0.14800678541136558
2017-10-10,0.2218380287995146,0.11467486818980666,0.12977498691784406,0.5669642857142857,0.07296272899557799,0.34957627118644063,0.0970750317931327
2017-10-11,0.22902686761118765,0.12033377250768551,0.13284518828451886,0.5820847943895442,0.07293969055888849,0.3396865734858111,0.12627118644067792
2017-10-12,0.22795514077125656,0.16286215978928886,0.12911657083115524,0.5688336520076482,0.07291666666666663,0.32176121930567314,0.11224057602710713
2017-10-13,0.1897233440310804,0.10399297937691965,0.11076280041797282,0.5606881172347882,0.07257810034711265,0.26872619551417687,0.02159187129551232
2017-10-14,0.18207852555620488,0.12368421052631584,0.10809399477806791,0.5420382165605095,0.07160883280757102,0.23054145516074454,0.01650444350402036
2017-10-15,0.17596220550385788,0.10960105217010085,0.10281837160751561,0.5354982489652976,0.07064017660044153,0.2228329809725158,0.014382402707275754
2017-10-16,0.1669845951798811,0.0477651183172656,0.10589462702138763,0.5381922342457034,0.07124842370744011,0.22104818258664416,0.017758985200845623
2017-10-17,0.17237711511331347,0.06920718353044242,0.10531803962460895,0.551065860642698,0.06996533249290893,0.22095479509928184,0.017751479289940808
2017-10-18,0.18160424286976093,0.08887915936952717,0.11099531005732155,0.5518447837150128,0.06931316950220545,0.24028716216216217,0.028305872412336286
2017-10-19,0.190870862845029,0.11072210065645516,0.11197916666666663,0.5637519872813991,0.06960629921259842,0.2558041367665682,0.033361486486486513
2017-10-20,0.1812110103596262,0.07086614173228345,0.1093180635085893,0.5565797838525112,0.06989924433249373,0.2518987341772152,0.028704094554664383
2017-10-21,0.17498146858948485,0.06121556624398772,0.10041623309053072,0.5694312043215761,0.07082152974504252,0.22986081822016025,0.018143459915611837
2017-10-22,0.17415053021087337,0.09527972027972031,0.09932397295891837,0.5400254129606099,0.0695405915670233,0.2209106239460371,0.019822859552931282
2017-10-23,0.17109736556815705,0.061162079510703404,0.10135135135135132,0.5509685614480787,0.06951871657754005,0.21997471554993675,0.02360876897133224
2017-10-24,0.18507433546923688,0.07991266375545847,0.10597402597402594,0.532063492063492,0.06855345911949684,0.2847514743049705,0.039190897597977226
2017-10-25,0.21138907921802855,0.10432125709297246,0.1163032191069574,0.5245953665503015,0.06790317510216914,0.32799999999999996,0.1272114574557709
2017-10-26,0.2039050789380955,0.07286212914485168,0.113129216398547,0.5282360406091371,0.06851037083595224,0.3547979797979798,0.08589473684210525
2017-10-27,0.20104036614716222,0.07501090274749234,0.10736514522821572,0.5413891531874405,0.06974552309142323,0.35002103491796377,0.06271043771043772
2017-10-28,0.24391732126049318,0.28291194420226673,0.11353032659409024,0.5256816740646798,0.06909547738693467,0.37973086627417996,0.09255363904080771
2017-10-29,0.25725862773186897,0.38474945533769067,0.11450777202072537,0.5055467511885895,0.06750392464678179,0.38209331651954603,0.08915054667788058
2017-10-30,0.19565517018067444,0.10496515679442509,0.0983946141895391,0.5044359949302915,0.06654111738857504,0.365546218487395,0.034047919293820894
2017-10-31,0.2004027821430577,0.11841532433609059,0.1019668737060041,0.5125118783655369,0.0658926890492626,0.36077278454430917,0.042857142857142816
2017-11-01,0.19581659312067093,0.12445604873803306,0.09053285049146409,0.5224825839138696,0.06336260978670016,0.35012594458438284,0.023939521209575765
2017-11-02,0.18588127520512768,0.08394954327968684,0.08066184074457083,0.5264324153213042,0.06208842897460021,0.34578262694083084,0.016372795969773257
2017-11-03,0.18021555524355337,0.08434782608695657,0.07235142118863047,0.5167721518987342,0.06050156739811907,0.3355704697986577,0.011749895090222395
2017-11-04,0.18938286707166463,0.13993915688830938,0.06818181818181823,0.5213540018981335,0.059229081792541494,0.33794549266247376,0.009647651006711389
2017-11-05,0.1804886221570117,0.1112076455256299,0.06504904491481678,0.5370018975332068,0.05827067669172936,0.30511316010058676,0.0062893081761006275
2017-11-06,0.17301439291238016,0.09335649153278336,0.06656346749226005,0.5333544103699019,0.056999686814907635,0.2798491830749895,0.0079631181894384
2017-11-07,0.18361518344564431,0.125,0.07735946364105206,0.5331858407079646,0.055416405760801535,0.2889447236180904,0.021784666945957265
2017-11-08,0.17971798940680314,0.08156182212581342,0.07474226804123707,0.5270142180094787,0.05383411580594677,0.3206362494767685,0.020519262981574582
2017-11-09,0.1654352986766983,0.0915004336513443,0.06646058732612059,0.5265319014529375,0.05162703379224032,0.24100418410041846,0.015487651737128516
2017-11-10,0.170897933771296,0.09016038144776761,0.0777548918640577,0.5241553520682033,0.04723177979355642,0.25637808448347976,0.02970711297071127
2017-11-11,0.19253735933134672,0.18804159445407276,0.09469891919711781,0.5265151515151515,0.04158849280800503,0.22742474916387956,0.07695524884985361
2017-11-12,0.23598193563228498,0.4235599826764833,0.10648148148148151,0.5181445250867782,0.035010940919037226,0.19431675720852482,0.13837792642140467
2017-11-13,0.2564208111678659,0.4826839826839827,0.12442159383033424,0.5132492113564668,0.03125,0.10025062656641603,0.2866694525699959
2017-11-14,0.1705143310507257,0.14106447425356994,0.10020554984583763,0.5209713024282561,0.02780381130896592,0.10020876826722336,0.1328320802005013
2017-11-15,0.17136239837923828,0.1721453287197232,0.09809964047252184,0.5,0.023735165521549084,0.10475792988313859,0.12943632567849683
2017-11-16,0.13956737753863732,0.0933852140077821,0.07597535934291577,0.484714780964387,0.02060568217296288,0.11514392991239053,0.047579298831385675
2017-11-17,0.1258868198690817,0.07649092480553155,0.06362237044638275,0.4763705103969754,0.01872659176029967,0.09507923269391161,0.025031289111389188
2017-11-18,0.12570339747555193,0.062203023758099385,0.06461538461538463,0.4752755905511811,0.01747269890795633,0.10045852438516045,0.034195162635529575
2017-11-19,0.12965651905989115,0.11269430051813467,0.06406970784213228,0.4505667506297229,0.01684341859014349,0.09791666666666665,0.035848270112546876
2017-11-20,0.11401773893508908,0.06603366422097545,0.06198770491803274,0.40793201133144474,0.01527907701902087,0.10245730945439402,0.030416666666666647
2017-11-21,0.11525410914414912,0.04184641932700606,0.06041986687147982,0.4421019509125236,0.014339152119700715,0.10574521232306411,0.027072053311120392
2017-11-22,0.11930322908180356,0.05088400172488139,0.06243602865916065,0.4167977351368355,0.013399813025864793,0.13108614232209737,0.04121565362198165
2017-11-23,0.12301155882664144,0.08491379310344827,0.060869565217391286,0.4006289308176101,0.0127725856697819,0.1405990016638935,0.038285476487723624
2017-11-24,0.1234304331309642,0.0775527789745799,0.06441717791411039,0.38415592580949387,0.012768607910308316,0.14178794178794174,0.05990016638935103
2017-11-25,0.11295216623734357,0.08785529715762275,0.06234031681144614,0.31709616593337525,0.012141967621419725,0.13840399002493764,0.05987525987525988
2017-11-26,0.09610643025109498,0.06457167455876023,0.0561797752808989,0.26924285265472825,0.012138188608776801,0.13834648940589944,0.03615960099750626
2017-11-27,0.0988490606005717,0.05636833046471601,0.052577845839714143,0.30433417085427134,0.012445550715619147,0.14410299003322258,0.023265475695886995
2017-11-28,0.11105150735164832,0.033978494623655875,0.05051020408163265,0.41318681318681316,0.013374805598755812,0.136986301369863,0.01827242524916939
2017-11-29,0.10580536902467604,0.043852106620808295,0.049464558898521194,0.3810420590081607,0.013992537313432862,0.12738589211618256,0.01909506019095064
2017-11-30,0.10020107353984747,0.033949290932531184,0.050968399592252855,0.3501725760903671,0.014299036369288198,0.12069680630443802,0.03112033195020747
2017-12-01,0.0975455831397417,0.036512027491408916,0.049414161996943484,0.32936010037641156,0.014916096954630254,0.12354892205638479,0.03152218996267109
2017-12-02,0.08789220201712027,0.027479604980678363,0.04378818737270873,0.30761994355597366,0.01584342963653307,0.11562370493162044,0.016998341625207303
2017-12-03,0.0849002490622845,0.03433476394849788,0.04376590330788799,0.2981191222570533,0.016770186335403725,0.09900579950289978,0.017405719021964305
2017-12-04,0.08712904685797701,0.029601029601029616,0.041200406917599186,0.3224694453149483,0.018938217944737712,0.09565217391304348,0.014913007456503702
2017-12-05,0.08426538545529876,0.026157804459691292,0.036603965429588214,0.32393483709273185,0.02079453755431404,0.08567880794701987,0.012422360248447228
2017-12-06,0.08503406350507914,0.026575225032147487,0.03658536585365857,0.3257124960851863,0.022029165373875226,0.08605709557302443,0.013245033112582738
2017-12-07,0.08410729849513575,0.0132819194515853,0.016759776536312887,0.3594239198497182,0.02295285359801491,0.09139784946236562,0.0008274720728175256
2017-12-08,0.08084520967805182,0.013704496788008558,0.012182741116751217,0.352112676056338,0.022325581395348792,0.0847457627118644,0.0
2017-12-09,0.07799453568423398,0.015839041095890405,0.013698630136986356,0.35826032540675845,0.017358958462492247,0.06198347107438018,0.0008267879288962332
2017-12-10,0.07820938304959406,0.014976465554129237,0.01572008113590262,0.36502971535814827,0.016114037806011727,0.053283767038413865,0.004132231404958664
2017-12-11,0.08336444674928528,0.018819503849443975,0.015712113532691308,0.40619136960600377,0.01610904584882278,0.038398018166804326,0.00495662949194553
2017-12-12,0.09464357727710869,0.012825994014536102,0.012664640324214771,0.49015317286652077,0.016723443790647274,0.033016921172100755,0.002477291494632494
2017-12-13,0.10011976338733647,0.016239316239316293,0.011139240506329084,0.520625,0.018885448916408643,0.030940594059405968,0.0028889806025588216
2017-12-14,0.10291534276030966,0.011533532678342562,0.015182186234817818,0.5292096219931272,0.0232126276694522,0.029690721649484497,0.008663366336633671
2017-12-15,0.10931865740274054,0.013236549957301502,0.015174506828528056,0.561524047470331,0.024752475247524774,0.0309150865622424,0.010309278350515427
2017-12-16,0.11037234548868628,0.014938113529662789,0.011122345803842304,0.5729004058694973,0.02536343952984843,0.030902348578491945,0.007007419620774891
2017-12-17,0.10921198957205841,0.009385665529010212,0.008084891359272373,0.5805243445692884,0.025974025974025983,0.02759472817133446,0.003708281829419069
2017-12-18,0.10958676004902727,0.008955223880596996,0.009090909090909038,0.5825273010920436,0.024420401854714058,0.02511321531494437,0.007413509060955503
2017-12-19,0.11387027940410127,0.010656436487638588,0.009591115598182709,0.6060511540860886,0.02070457354758959,0.02551440329218102,0.01070399341292716
2017-12-20,0.12156369571339869,0.036216446527481905,0.015136226034308753,0.6102276270657936,0.015137472968798305,0.025503907856849084,0.02716049382716046
2017-12-21,0.12541636379258236,0.04344122657580918,0.01865859808371151,0.6041147132169576,0.01142680667078444,0.023026315789473673,0.05183052241875774
2017-12-22,0.13236572459030874,0.05832269050659855,0.022177419354838745,0.6020567154876909,0.009262117937635095,0.023016851623510082,0.07935855263157898
2017-12-23,0.14687601014903715,0.046382978723404245,0.028715365239294743,0.6130841121495327,0.0064814814814815325,0.021364009860312283,0.16522811344019728
2017-12-24,0.14404036055465336,0.062101233517652066,0.024169184290030232,0.6156960448458424,0.0,0.02094455852156063,0.14133114215283482
2017-12-25,0.15653244793228202,0.058673469387755084,0.03220936084549575,0.6310709838107098,0.0,0.018472906403940836,0.1987679671457906
2017-12-26,0.16320511627174875,0.08797280067998303,0.03219315895372232,0.6361655773420479,0.0,0.01764464505539598,0.20525451559934316
2017-12-27,0.14048491108957495,0.05055225148683096,0.022624434389140302,0.6359676415681393,0.0,0.014356029532403558,0.11940910956093553
2017-12-28,0.14428083445285855,0.0424628450106157,0.024120603015075348,0.6251944012441679,0.0,0.014350143501435042,0.1595570139458573
2017-12-29,0.16510514939556312,0.06791171477079794,0.03314917127071826,0.6361940298507462,0.0,0.015983606557377072,0.23739237392373924
2017-12-30,0.16022655469110195,0.04539669070852781,0.030622489959839405,0.6419023935343487,0.0,0.011880376894715328,0.23155737704918034
2017-12-31,0.1980318619218027,0.10050890585241734,0.04716507777220269,0.6423244251087632,0.0,0.01146601146601145,0.38672675133142154
2018-01-01,0.17885601558798794,0.06019499788045779,0.040621865596790374,0.6455420938179559,0.0,0.010233319688907061,0.3165438165438166
2018-01-02,0.19199846562883036,0.08093220338983054,0.0441102756892231,0.65527950310559,0.0,0.013093289689034338,0.3585755218993041
2018-01-03,0.16953668457234924,0.044049131723845836,0.03106212424849697,0.6556969885128842,0.0,0.009406952965235194,0.27700490998363336
2018-01-04,0.16979050079351168,0.059271803556308233,0.02854281422133198,0.6536312849162011,0.0,0.008585445625511001,0.2687116564417178
2018-01-05,0.17057135012173705,0.046127803639441356,0.028528528528528496,0.6593236115420416,0.0,0.00980792807519415,0.2796402289452167
2018-01-06,0.15171003683283713,0.056260575296108284,0.020010005002501274,0.6476426799007444,0.0,0.008986928104575131,0.17736003269309364
2018-01-07,0.15064527383368892,0.03678646934460883,0.020000000000000018,0.6555038759689923,0.0,0.00898325847284609,0.1825980392156863
2018-01-08,0.1651003832327739,0.04606931530008451,0.02398800599700146,0.6584004959702418,0.0,0.008163265306122436,0.2539812168231932
2018-01-09,0.18601464566405443,0.06125897760878751,0.034965034965035,0.6529284164859002,0.0,0.008159934720522233,0.3587755102040816
2018-01-10,0.2003971064673181,0.07516891891891897,0.04393409885172239,0.645910780669145,0.0,0.00897226753670477,0.4283965728274174
2018-01-11,0.19370930205752712,0.06880540312368089,0.041417165668662714,0.6311551563951688,0.0,0.006930289441500204,0.4139477977161501
2018-01-12,0.22500970105147852,0.06160337552742612,0.054364089775561064,0.6222910216718266,0.00030674846625766694,0.007742461287693514,0.603750509580106
2018-01-13,0.21427387573587678,0.07296499367355547,0.0503489531405783,0.6134323738780564,0.0,0.006924643584521384,0.5419722901385493
2018-01-14,0.2106083839812889,0.11298482293423273,0.046337817638266054,0.6008663366336634,0.0,0.002442996742671011,0.5010183299389002
2018-01-15,0.2267697718672451,0.11504424778761058,0.05328685258964139,0.6003711722858026,0.00030646644192455774,0.006105006105006083,0.5855048859934853
2018-01-16,0.23150923870962523,0.13016006739679864,0.054753608760577444,0.5977118119975263,0.0,0.0016273393002440573,0.6048026048026047
2018-01-17,0.2708754214134293,0.1604210526315789,0.07462686567164178,0.594435857805255,0.0,0.0004066693777958763,0.7953620829943043
2018-01-18,0.27121282344156594,0.15614478114478114,0.07608155146693185,0.5837453646477132,0.0,0.00040650406504061376,0.8108987393249288
2018-01-19,0.27023471859989084,0.14556163230963404,0.07604373757455274,0.5894346617238183,0.0006121824303642054,0.0,0.8097560975609757
2018-01-20,0.2731265460245819,0.1568544995794785,0.07501241927471436,0.602532427424336,0.003059975520195879,0.0008123476848090894,0.8004876066639577
2018-01-21,0.2524517813876577,0.10718789407314,0.06554121151936443,0.6156221055881445,0.004588559192413633,0.0,0.7217709179528838
2018-01-22,0.2719121685510722,0.12857142857142856,0.0764267990074442,0.6166666666666667,0.0055045871559632475,0.00040584415584410394,0.8038976857490865
2018-01-23,0.29071620023441597,0.17765644687106252,0.08085317460317465,0.6214131440913299,0.006420055029043081,0.00040567951318459805,0.8575487012987013
2018-01-24,0.28616387207617794,0.15952980688497065,0.08081308874566184,0.6221468229487971,0.007029339853300787,0.0008110300081103361,0.8466531440162272
2018-01-25,0.2826969546998935,0.1548468317247167,0.07978196233894941,0.6327474560592045,0.0076382523678582,0.0016214025131738863,0.8195458231954582
2018-01-26,0.2919468467703437,0.19588926174496646,0.08073303615651317,0.6359432799013564,0.008552229688454482,0.0004051863857373883,0.8301580867450344
2018-01-27,0.2962101227559024,0.2071278825995807,0.08118811881188115,0.6382126348228043,0.009160305343511421,0.000810044552450373,0.8407617504051864
2018-01-28,0.2918655051036569,0.19614417435037723,0.08015833745670464,0.6417128773875539,0.009768009768009733,0.0016194331983805377,0.8217901984609154
2018-01-29,0.28561590786649343,0.18475073313782986,0.0771513353115727,0.6418232214351709,0.010375343301800455,0.0008093889113719444,0.7987854251012145
2018-01-30,0.3018990513479452,0.23534338358458962,0.08255066732575378,0.6443965517241379,0.010982306284319732,0.0020226537216828655,0.8360987454471873
2018-01-31,0.31840272835558686,0.2339891167852658,0.09733201581027673,0.6491228070175439,0.01128392802683742,0.002021835826930829,0.9166666666666666
2018-02-01,0.34445667863057966,0.403347280334728,0.09580246913580248,0.6403076923076924,0.013414634146341475,0.004446240905416343,0.9094217549534978
2018-02-02,0.3394939775579489,0.3086574654956086,0.1179664363277394,0.6367271608735774,0.016458396830234645,0.0,0.9571544058205336
2018-02-03,0.34315380470821166,0.30267558528428096,0.12629501726689685,0.6420664206642066,0.01980499695307736,0.0,0.9680808080808081
2018-02-04,0.3408310012381392,0.3167572085248642,0.11686390532544377,0.6400245926836766,0.021017362168748055,0.0004037141703673308,0.9499192245557351
2018-02-05,0.3541283278298268,0.308688387635756,0.14440611138491866,0.6548862937922557,0.02405602923264316,0.0,0.9927331449333872
2018-02-06,0.3737879421915558,0.3766179540709812,0.17980295566502458,0.6614439324116743,0.025266362252663654,0.0,0.9995964487489911
2018-02-07,0.36846446916927383,0.3622704507512521,0.1595273264401772,0.6649262899262899,0.02769324406573337,0.0,0.9963695038321904
2018-02-08,0.38965819929239437,0.47893199833124744,0.16190944881889768,0.6665643229966226,0.03376939458472772,0.0004030632809350898,0.9963709677419355
2018-02-09,0.3857017410589461,0.4795663052543786,0.14707329070339403,0.6657458563535912,0.04318734793187351,0.0,0.9786376461104394
2018-02-10,0.37276022652578883,0.43226344310129217,0.13372664700098325,0.6658484197606628,0.04743083003952564,0.001208215867901763,0.9560838033843675
2018-02-11,0.3683562213065213,0.40625,0.14004914004914004,0.651840490797546,0.051063829787234005,0.0012077294685990392,0.959726137736609
2018-02-12,0.3747316600221516,0.40733027905039565,0.1547151277013753,0.6544004906470408,0.054086903676694,0.0028169014084507005,0.9750402576489533
2018-02-13,0.35194892669887956,0.32056619483763527,0.1291114383897889,0.6673819742489271,0.05741190765492099,0.0032180209171359664,0.9340040241448693
2018-02-14,0.3615731684822174,0.3449854348730753,0.14327772325809618,0.669016242721422,0.06043121773458848,0.003216726980297513,0.9485116653258246
2018-02-15,0.3369119286982269,0.2516638935108153,0.11476213830308979,0.6776960784313726,0.07103825136612019,0.004019292604501623,0.902291917973462
2018-02-16,0.34826199301204097,0.3746361746361746,0.10147058823529409,0.6732006125574272,0.08254931714719271,0.004419445560466029,0.8532958199356913
2018-02-17,0.33308070420321984,0.2871986699916874,0.09995100440960314,0.6733006736068585,0.089502427184466,0.005220883534136522,0.8433105664925673
2018-02-18,0.3179280843124988,0.27046115496468637,0.08912830558276197,0.6614631160085706,0.09736123748862602,0.004817342432757887,0.7843373493975904
2018-02-19,0.32321406444989964,0.26411960132890366,0.09789525208027405,0.655140758873929,0.10157671315949057,0.0048154093097912964,0.8157366519470093
2018-02-20,0.30890139567785896,0.232461602324616,0.08953033268101762,0.6430100948302233,0.10791148832979691,0.006819093461692738,0.7736757624398074
2018-02-21,0.3173886940031964,0.3053941908713693,0.08850855745721276,0.6302752293577981,0.10999999999999999,0.005613472333600655,0.7645407139991978
2018-02-22,0.31587452665135735,0.24554126918291164,0.1001955034213099,0.6300825435646591,0.11269312329597092,0.003607214428857697,0.8031275060144346
2018-02-23,0.3407391985672386,0.3445273631840796,0.1123595505617978,0.6234718826405868,0.11477892186553607,0.002804487179487225,0.8464929859719439
2018-02-24,0.3328287543624659,0.3385826771653543,0.10595703125,0.6110601894286587,0.11565243717832274,0.002402883460152161,0.8233173076923077
2018-02-25,0.3450419104725444,0.3695111847555924,0.12054660810151296,0.6026267562614539,0.11773607748184023,0.0024019215372297342,0.8574289146976372
2018-02-26,0.3332222843367348,0.29730848861283643,0.12390243902439024,0.6,0.12223903177004536,0.0024009603841537164,0.8534827862289832
2018-02-27,0.328042476640011,0.35554635761589404,0.1048269137006338,0.5876068376068376,0.12915910465819724,0.0020000000000000018,0.7891156462585034
2018-02-28,0.3106219342676905,0.27761688043028543,0.09892787524366475,0.5816295392126946,0.13395827033565166,0.002399040383846418,0.7692
2018-03-01,0.32096002526055384,0.31927212572373864,0.10667316122747195,0.5780964002440513,0.13603385731559858,0.0027977617905675656,0.7828868452618952
2018-03-02,0.2994787107862122,0.25506407606448944,0.0954235637779941,0.568770966758158,0.13780598368087038,0.001198561725928915,0.7386091127098322
2018-03-03,0.3047069841632439,0.28181818181818186,0.09440389294403895,0.5820121951219512,0.1404833836858006,0.0007987220447284171,0.7287255293647623
2018-03-04,0.28506663455840925,0.1990912845931433,0.09046692607003892,0.5833587320938738,0.14738749622470548,0.0011976047904191933,0.6888977635782747
2018-03-05,0.2984327215453469,0.29933938893476464,0.09042294603791934,0.5706886045094455,0.15549516908212557,0.0011971268954509284,0.6734530938123753
2018-03-06,0.2953386468180064,0.2930251754023937,0.09037900874635574,0.5653365823941517,0.16088137639601574,0.0011966493817311408,0.6612130885873903
2018-03-07,0.31078962102905844,0.31353135313531355,0.1053909664885867,0.548721071863581,0.16354858177429088,0.0007974481658692412,0.7327483047467092
2018-03-08,0.328017203782631,0.34886597938144326,0.12718446601941746,0.5388127853881278,0.17134238310708894,0.0007971303308090816,0.7811004784688995
2018-03-09,0.3365574149652956,0.3623248145094806,0.14264919941775833,0.5325623858794888,0.17551266586248493,0.004780876494023922,0.8015145476285372
2018-03-10,0.3466293047078414,0.4248042851256696,0.1464597478176528,0.5296623060541528,0.17606270726560147,0.005177220230983659,0.797609561752988
2018-03-11,0.365646830054496,0.4847611202635914,0.16286960736791078,0.5316301703163017,0.17631103074141052,0.005971337579617875,0.8323377140581442
2018-03-12,0.3354608322767496,0.38410868670234666,0.14050387596899228,0.5351170568561873,0.17716179572160284,0.005571030640668551,0.7703025477707006
2018-03-13,0.34029980731107373,0.38106995884773665,0.15447941888619854,0.5413373860182371,0.17740963855421688,0.006364359586316648,0.7811380819737366
2018-03-14,0.33974987117170413,0.39037433155080214,0.15537270087124877,0.5387420237010028,0.17795844625112922,0.005964214711729587,0.7700875099443119
2018-03-15,0.3724426573629709,0.5213815789473684,0.17755200774068702,0.5197448359659781,0.17820590006020465,0.004372019077901412,0.8333996023856859
2018-03-16,0.3677345402437604,0.5207562679819153,0.1769825918762089,0.5095657455208017,0.17875413782726457,0.003178386968613389,0.8171701112877583
2018-03-17,0.3517645687280644,0.46055875102711585,0.17689705171580472,0.49635701275045535,0.17900120336943437,0.004368546465448819,0.7934048470401271
2018-03-18,0.3723611926911293,0.5351129363449691,0.18743961352657001,0.5004552352048558,0.17954887218045112,0.004763795156808248,0.8268467037331215
2018-03-19,0.357628255762467,0.5016420361247947,0.18010622887493966,0.4990898058252427,0.18009621166566447,0.0,0.7848352520841604
2018-03-20,0.34303096620443124,0.4567090685268773,0.17422779922779918,0.5016681831968456,0.18034265103697023,0.0,0.7452380952380953
2018-03-21,0.34921198527358693,0.5578342904019689,0.16883743367100823,0.4942389326864767,0.1805889423076923,0.0,0.6937723125743753
2018-03-22,0.3274970536706378,0.4489544895448955,0.16972034715525552,0.49348287359806003,0.18113547611895464,0.0,0.6716891356066614
2018-03-23,0.33938480344378447,0.5045081967213114,0.17349397590361448,0.49757575757575756,0.18138138138138138,0.0011885895404120106,0.6781609195402298
2018-03-24,0.34169079880130965,0.5464973371569029,0.17341040462427748,0.4837927900636171,0.1816271389972981,0.0015841584158415856,0.6632329635499208
2018-03-25,0.3289684102400555,0.457002457002457,0.17669715936446795,0.4854633555420957,0.18217286914765907,0.0015835312747426444,0.6708910891089108
2018-03-26,0.35058077109408936,0.563651248465002,0.1809432146294514,0.4819860732667272,0.18331833183318336,0.002374356944994105,0.6912114014251782
2018-03-27,0.34926370458678474,0.5233224222585925,0.18855218855218858,0.4845641646489104,0.18446310737852434,0.002768987341772111,0.7119113573407202
2018-03-28,0.35531386866501097,0.5443762781186094,0.19807692307692304,0.4729198184568835,0.1847076461769116,0.00316330565440881,0.7286392405063291
2018-03-29,0.3596321294961123,0.5915780866721178,0.19509851033157133,0.47549909255898365,0.18585131894484408,0.002371541501976271,0.7073942269671807
2018-03-30,0.3754491287461173,0.5892930118512465,0.22286263208453405,0.4717266404596311,0.18699430626311053,0.0,0.7818181818181819
2018-03-31,0.3779985915728288,0.5837418300653594,0.2328372539606337,0.47218863361547764,0.18783702816057524,0.0,0.791386803634927
2018-04-01,0.38721547648962856,0.6680277664352797,0.23032629558541262,0.4572378362042913,0.1880802635519616,0.00039478878799836803,0.7792259083728278
2018-04-02,0.3735124873387079,0.5853061224489796,0.23645083932853717,0.4462235649546828,0.19101796407185634,0.00039463299131803353,0.7816818002368733
2018-04-03,0.36289906516296605,0.5883312933496532,0.22722914669223393,0.4267592872244035,0.1939539060161628,0.0,0.7411207576953434
2018-04-04,0.34662598102165204,0.5432300163132138,0.21514135122184952,0.4444444444444444,0.19449431478156798,0.0,0.6824457593688362
2018-04-05,0.3737020723018027,0.622503057480636,0.23946360153256707,0.43797162692423786,0.19503440023930596,0.0,0.7472397476340694
2018-04-06,0.3660589467273132,0.6047269763651182,0.23934897079942552,0.4333132166566083,0.19527511961722488,0.0,0.7236893969255025
2018-04-07,0.37618740470940387,0.6590631364562118,0.2478468899521531,0.4229260935143288,0.19521674140508216,0.0023631350925561456,0.7297084318360914
2018-04-08,0.3421133204864916,0.5358306188925082,0.23768531802965087,0.4234016887816647,0.19605499103407054,0.0031496062992125706,0.6565576998818432
2018-04-09,0.34165917114448324,0.5836385836385836,0.231357552581262,0.4241784745251734,0.1977890648341799,0.001967729240456517,0.611023622047244
2018-04-10,0.3548331812710623,0.6293734743694059,0.24653607262302912,0.41621458710066306,0.20011947431302268,0.0043273013375294545,0.6324281778827233
2018-04-11,0.3400135038511256,0.5884505896705978,0.24450811843361986,0.40524254293461887,0.20274708868318903,0.004718836020448314,0.5944138473642802
2018-04-12,0.327688515181911,0.5890243902439025,0.23818615751789973,0.3825301204819277,0.20507462686567168,0.0039308176100628645,0.5473849783720015
2018-04-13,0.28120040543990393,0.5493701747257212,0.20515267175572516,0.3670581150255947,0.2094897045658013,0.0007858546168958425,0.35534591194968557
2018-04-14,0.27738259442388263,0.5105605199025183,0.20600858369098718,0.3913305237808549,0.2106205250596659,0.0015710919088767206,0.3442043222003929
2018-04-15,0.2896294650430153,0.6012992285830288,0.20257387988560538,0.40174541077339754,0.21204891142260662,0.0015704750687083324,0.31853888452474466
2018-04-16,0.26335823788201324,0.4829545454545454,0.1910433539780848,0.4259927797833935,0.21317829457364346,0.0007849293563578774,0.2661955241460542
2018-04-17,0.28331419337542013,0.5890466531440162,0.20238095238095233,0.41022556390977444,0.21251862891207152,0.0023538642604943316,0.28335949764521196
2018-04-18,0.2781547485029009,0.5328467153284672,0.21085197524988097,0.4194227300060132,0.21275327771156138,0.00588235294117645,0.287171439780306
2018-04-19,0.2641688361924841,0.5176327523307661,0.20123691722169368,0.41118124436429215,0.21417932677986296,0.003920031360250875,0.23686274509803917
2018-04-20,0.2547487544435237,0.4396272285251216,0.1968616262482168,0.4540264423076923,0.21649791542584873,0.006269592476489061,0.2152097216777734
2018-04-21,0.262251935603947,0.5650060753341434,0.1815589353612167,0.4442775608290778,0.21613575468889545,0.007050528789659172,0.1594827586206896
2018-04-22,0.24721471021843433,0.47206477732793517,0.18147268408551065,0.44924924924924925,0.2175595238095238,0.009005481597494147,0.15393654524089306
2018-04-23,0.2517523791330327,0.4751112909753137,0.18423551756885093,0.472830981687181,0.21898244570068437,0.009784735812133127,0.14956930305403293
